1e-07,0.0
1e-06,9.74988782022966e-09
1e-05,3.766774058821789e-07
0.0001,2.0658797113553147e-05
0.001,0.0006259129923748067
0.01,0.011962241052634758
0.1,0.17507423021965374
1.0,1.1271965827305699
10.0,1.1825973071173972
100.0,0.7410591758967966
1000.0,0.19808855396251585
10000.0,0.05462308957737396
100000.0,0.017858610113329842
1000000.0,0.004894211173310865
10000000.0,0.0027526242778481837
100000000.0,0.002936889011589603
1000000000.0,0.002236865688228537
10000000000.0,0.0001784098719554392
100000000000.0,0.0
